1712785380.58906, 174.036, 139.538, 125.164, 88.674
1712785381.58999, 123.15, 127.001, 113.265, 141.442
1712785382.59102, 90.69, 163.144, 133.151, 171.353
1712785383.59206, 161.967, 174.063, 106.283, 114.85
1712785384.59309, 140.65, 159.408, 168.075, 125.239
1712785385.59398, 119.438, 104.805, 92.222, 86.49
1712785386.59502, 125.26, 120.122, 122.471, 87.44
1712785387.59605, 122.906, 122.996, 175.396, 130.239
1712785388.59616, 132.651, 150.3, 110.109, 82.66
1712785389.59719, 88.584, 81.38, 108.87, 88.316
1712785390.59799, 128.796, 148.937, 97.111, 77.162
1712785391.59901, 112.591, 125.266, 100.489, 94.202
1712785392.60004, 91.5, 81.797, 151.056, 139.797
1712785393.60107, 130.488, 102.554, 90.461, 83.086
1712785394.60199, 119.853, 98.411, 138.597, 166.63
1712785395.60302, 120.958, 103.935, 171.172, 122.38
1712785396.60405, 171.444, 156.024, 172.917, 108.015
1712785397.60508, 124.565, 125.566, 132.691, 166.231
1712785398.606, 121.685, 158.699, 184.383, 124.565
1712785399.60703, 123.853, 127.609, 137.537, 71.04
1712785400.60806, 131.469, 123.655, 125.004, 119.285
1712785401.60908, 88.373, 86.896, 108.531, 157.89
1712785402.60999, 114.616, 107.559, 117.121, 76.712
1712785403.61101, 98.471, 102.388, 111.855, 98.758
1712785404.61204, 133.208, 143.716, 112.511, 125.086
1712785405.61307, 98.256, 102.969, 110.574, 100.862
1712785406.61399, 125.928, 125.228, 150.777, 99.453
1712785407.61501, 133.716, 139.742, 101.3, 120.762
1712785408.61605, 123.616, 167.061, 125.939, 165.125
1712785409.61707, 127.069, 127.845, 132.574, 133.15
1712785410.61798, 129.026, 124.965, 129.568, 127.306
1712785411.61901, 93.326, 98.531, 111.411, 99.463
1712785412.62005, 117.279, 109.491, 124.638, 92.365
1712785413.62107, 78.479, 102.234, 107.261, 100.766
1712785414.62197, 130.379, 128.241, 135.615, 133.431
1712785415.623, 82.153, 88.308, 100.528, 124.078
1712785416.62404, 122.003, 126.904, 124.57, 124.338
1712785417.62511, 131.599, 139.829, 114.189, 140.209
1712785418.62598, 150.767, 142.45, 123.825, 116.478
1712785419.62702, 104.922, 87.474, 87.728, 83.54
1712785420.62999, 128.2, 120.859, 128.915, 131.263
1712785421.63101, 78.863, 87.051, 101.886, 89.991
1712785422.63204, 133.287, 138.955, 121.624, 132.111
1712785423.63307, 240.252, 164.118, 115.866, 175.848
1712785424.63399, 116.253, 134.503, 135.759, 120.819
1712785425.63501, 74.021, 102.723, 171.792, 100.849
1712785426.63604, 147.334, 152.12, 126.562, 140.916
1712785427.63706, 130.447, 132.033, 122.556, 130.643
1712785428.63799, 135.624, 134.22, 104.832, 128.575
1712785429.63902, 125.603, 122.876, 131.152, 124.515
1712785430.64225, 160.814, 160.164, 120.175, 155.242
1712785431.64328, 130.057, 124.749, 125.55, 130.086
1712785432.64431, 126.693, 130.552, 129.084, 121.408
1712785433.64535, 126.318, 124.056, 133.932, 127.194
1712785434.64612, 126.258, 125.681, 127.107, 134.482
1712785435.64713, 135.047, 145.031, 98.791, 94.287
1712785436.64816, 143.63, 125.666, 119.663, 112.663
1712785437.64918, 127.068, 126.781, 130.431, 131.249
1712785438.64999, 85.88, 99.853, 86.789, 99.157
1712785439.65103, 126.949, 126.638, 131.301, 128.507
1712785440.65205, 170.232, 153.6, 113.193, 162.48
1712785441.65307, 126.166, 132.114, 133.701, 131.285
